2016-07-05 18:07  31997016   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Community_Gardening_FINAL_720p.mp4
2016-07-05 18:08  31792784   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Conestoga_Wagon_FINAL_720p.mp4
2015-06-18 21:20  39639096   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Conestoga_Wagon_FINAL_720p_SPA.mp4
2016-07-05 18:08  20659608   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Consumers_and_Producers_FINAL_720p.mp4
2016-07-05 18:08  29617375   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Coral_Snake_FINAL_720p.mp4
2016-07-05 18:08  55934333   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Costa_Rica_FINAL_720p.mp4
2016-07-05 18:08  26025475   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Cowboy_Bill_FINAL_720p.mp4
2016-07-05 18:08  33843513   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Creek_American_Indians_FINAL_720p.mp4
2015-06-18 21:24  38200455   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Creek_American_Indians_FINAL_720p_SPA.mp4
2016-07-05 18:09  28735832   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Cultures_Florida_FINAL_720p.mp4
2016-07-05 18:09  27944267   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Cyrus_McCormick_FINAL_720p.mp4
2015-09-22 22:30  46740568   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Czech_Republic_FINAL_720p.mp4
2016-07-05 18:09  87620972   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Czech_Republic_FINAL_720p_V2.mp4
2015-09-22 22:38  43370137   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Czech_Republic_Prague_FINAL_720p.mp4
2016-07-05 18:09  79787738   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Czech_Republic_Prague_FINAL_720p_V2.mp4
2016-07-05 18:09  34677907   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dams_and_the_Environment_FINAL_720p.mp4
2015-06-18 22:07  40997313   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dams_and_the_Environment_FINAL_720p_SPA.mp4
2016-07-05 18:09  35440353   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Deborah_Sampson_FINAL_720p.mp4
2015-05-07 22:07  32983974   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dehli_FINAL_720p.mp4
2016-07-05 18:10  67863103   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Democratic_republic_of_congo_FINAL_720p.mp4
2016-07-05 18:09 127036963   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Democratic_republic_of_congo_FINAL_720p_V2.mp4
2016-07-05 18:10  30428311   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Did_the_Titanic_survivors_immigrate_through_Ellis_Island_FINAL_360p.mp4
2016-07-05 18:10  36608248   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Diseases_FINAL_720p.mp4
2016-07-05 18:10  46406765   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dominica_FINAL_720p.mp4
2016-07-05 18:10  48009185   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dominican_Republic_FINAL_720p.mp4
2015-04-09 21:42  49176091   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dominican_Republic_Santo_Domingo_FINAL_720p.mp4
2016-07-05 18:10  49181119   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dominican_Republic_Santo_Domingo_FINAL_720p001.mp4
2016-07-05 18:11  36081451   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Dorothy_Hodgkin_FINAL_720p.mp4
2016-07-05 18:11  54058655   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Early_Explorers_Came_for_Gold_etc_FINAL_720p.mp4
2016-07-05 18:11  34121659   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Earth_FINAL_720p.mp4
2016-07-05 18:11  34776001   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_East_Tennessee_FINAL_360p.mp4
2016-07-05 18:11  53013895   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Eastern_Africa_FINAL_720p.mp4
2016-07-05 18:12  33045987   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Economy_of_Midwest_FINAL_720p.mp4
2016-07-05 18:12  31811783   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Economy_of_Southeast_FINAL_720p.mp4
2016-07-05 18:12  40910643   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Economy_of_the_west_FINAL_720p.mp4
2016-07-05 18:12  99747279   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Elizabeth_Blackwell_FINAL_720p.mp4
2016-07-05 18:12  43878912   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Elizabeth_Fry_FINAL_720p.mp4
2016-07-05 18:12  91463318   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Ella_Baker_FINAL_720p.mp4
2016-07-05 18:13  46511160   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Emilie_du_Chatelet_FINAL_720p.mp4
2015-10-28 23:19  53543845   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Emilie_du_Chatelet_FINAL_720p_SPA.mp4
2016-07-05 18:13  79278201   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Emily_Dickinson_FINAL_720p.mp4
2016-07-05 18:13  86260463   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Emily_du_Chatelet_FINAL_720p.mp4
2016-07-05 18:13  39356095   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Endangered_Species_FINAL_720p.mp4
2016-02-03 23:15  36445093   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Estonia_Tallinn_FINAL_360p.mp4
2016-07-05 18:13  91869949   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Estonia_Tallinn_FINAL_360p001.mp4
